what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1290087699742
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1290087699742
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1290087699742
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1290087699742
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1290087699742
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1290087699758
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1290087699758
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1290087699758
os,sysinfo,,,"win32",1290087699758
arch,sysinfo,,,"x86",1290087699758
ws,sysinfo,,,"win32",1290087699758
locale,sysinfo,,,"en_US",1290087699758
processors,sysinfo,,,"2",1290087699758
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1290087699758
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1290087699758
java.specification.name,sysinfo,,,"Java Platform API Specification",1290087699758
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290087699758
java.specification.version,sysinfo,,,"1.6",1290087699758
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1290087699758
java.version,sysinfo,,,"1.6.0_21",1290087699758
java.vm.info,sysinfo,,,"mixed mode, sharing",1290087699758
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1290087699758
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1290087699758
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1290087699758
java.vm.specification.version,sysinfo,,,"1.0",1290087699758
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1290087699758
java.vm.version,sysinfo,,,"17.0-b17",1290087699758
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1290087699930
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1290087699961
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1290087700774
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290087700774
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1290087700867
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1290087701680
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1290087702211
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1290087702211
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1290087702383
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1290087702883
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1290087702883
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1290087702977
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1290087703039
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1290087703399
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1290087704195
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1290087704570
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1290087704852
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087704977
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1290087705071
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1290087705539
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1290087705696
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1290087705711
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1290087706024
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1290087706242
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087708446
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1290087709211
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1290087709633
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1290087711102
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1290087711211
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1290087711742
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1290087711742
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1290087712430
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1290087712539
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1290087712961
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087715711
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087728336
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290087728414
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1290087728508
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1290087733649
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1290087736977
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1290087748133
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087750054
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087750383
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1290087755570
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1290087756242
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1290087756257
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1290087756679
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1290087756726
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087757757
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087757773
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087757945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087759570
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1290087760398
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1290087761007
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1290087761148
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1290087761148
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1290087761164
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1290087761398
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1290087761632
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1290087761867
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1290087762117
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1290087762132
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1290087762273
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1290087762445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087763507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087782757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087783507
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087783523
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087783663
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087798366
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087799210
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087799210
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087799335
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087814366
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1290087829319
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1290087907411
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087909833
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087911629
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087912379
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087921082
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1290087924051
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1290087924067
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1290087924067
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1290087924442
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1290087924442
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1290087925004
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087936895
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087938238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1290087939082
