what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1284640854643
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1284640854643
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1284640854643
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1284640854643
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1284640854658
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1284640854658
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1284640854658
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1284640854658
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1284640854658
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1284640854658
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1284640854658
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1284640854658
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1284640854658
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1284640854658
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1284640854658
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1284640854658
os,sysinfo,,,"win32",1284640854658
arch,sysinfo,,,"x86",1284640854658
ws,sysinfo,,,"win32",1284640854658
locale,sysinfo,,,"en_US",1284640854658
processors,sysinfo,,,"2",1284640854658
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1284640854658
java.runtime.version,sysinfo,,,"1.6.0_21-b07",1284640854658
java.specification.name,sysinfo,,,"Java Platform API Specification",1284640854658
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284640854658
java.specification.version,sysinfo,,,"1.6",1284640854658
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1284640854658
java.version,sysinfo,,,"1.6.0_21",1284640854658
java.vm.info,sysinfo,,,"mixed mode, sharing",1284640854658
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1284640854658
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1284640854658
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1284640854658
java.vm.specification.version,sysinfo,,,"1.0",1284640854658
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1284640854658
java.vm.version,sysinfo,,,"17.0-b17",1284640854658
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1284640854768
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1284640854940
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1284640855315
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1284640855908
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1284640856502
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1284640856877
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1284640856877
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1284640857002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640857283
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1284640857408
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1284640857408
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1284640857455
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1284640857627
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1284640858299
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1284640859065
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1284640859440
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1284640860096
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1284640860237
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1284640860393
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1284640860565
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640860643
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1284640860737
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1284640861018
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1284640861237
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640863174
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640863252
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640863252
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1284640864205
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640864205
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640868284
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1284640876284
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640877768
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1284640879487
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1284640880253
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1284640880331
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1284640880768
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1284640880784
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1284640881409
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1284640881518
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1284640881909
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640884003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640908238
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640908347
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284640908441
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640908582
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284640963489
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1284640967521
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1284640968568
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640975552
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640976240
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284640990927
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1284640992928
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1284640994099
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640996631
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640997271
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640998600
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284640998834
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641009537
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641012741
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641012928
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641082383
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641206651
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641209026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641211917
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1284641231714
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284641238808
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641259027
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641270856
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1284641278528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641286606
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641287247
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641291340
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641293106
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641297778
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641301184
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641303434
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284641307263
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1284641310903
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1284641326279
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641334810
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641337513
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1284641339560
